timestamp, temp, humi, 
1567208071.58, -4.872585, 1.720918
1567208072.59, -4.960245, 1.729476
1567208073.59, -5.022189, 1.736635
1567208074.59, -5.091932, 1.737422
1567208075.6, -5.184352, 1.742731
1567208076.6, -5.247586, 1.75295
1567208077.6, -5.31181, 1.762523
1567208078.6, -5.386361, 1.773527
1567208079.6, -5.472933, 1.776793
1567208080.6, -5.553042, 1.784203
1567208081.61, -5.624406, 1.798164
1567208082.61, -5.707097, 1.807335
1567208083.61, -5.774951, 1.812489
1567208084.61, -5.862993, 1.815351
1567208085.62, -5.920341, 1.828583
1567208086.62, -5.991324, 1.838145
1567208087.62, -6.073173, 1.838813
1567208088.62, -6.124765, 1.847397
1567208089.62, -6.2096, 1.856063
1567208090.63, -6.280298, 1.86761
1567208091.63, -6.346493, 1.875476
1567208092.63, -6.424934, 1.883787
1567208093.63, -6.499074, 1.888236
1567208094.64, -6.572006, 1.897965
1567208095.64, -6.648993, 1.909705
1567208096.64, -6.726334, 1.916341
1567208097.64, -6.757078, 1.926976
1567208098.64, -6.821117, 1.933201
1567208099.65, -6.899713, 1.945998
1567208100.65, -6.958241, 1.956221
1567208101.65, -7.033589, 1.967948
1567208102.65, -7.11141, 1.97544
1567208103.66, -7.183783, 1.982853
1567208104.66, -7.250073, 1.995613
1567208105.66, -7.32535, 2.007265
1567208106.66, -7.387519, 2.019733
1567208107.66, -7.473032, 2.026974
1567208108.66, -7.525995, 2.035391
1567208109.67, -7.594738, 2.048979
1567208110.67, -7.6799, 2.064093
1567208111.67, -7.730997, 2.072307
1567208112.67, -7.785755, 2.080197
1567208113.68, -7.85032, 2.093197
1567208114.68, -7.954886, 2.103569
1567208115.68, -8.00913, 2.117287
1567208116.68, -8.067819, 2.130992
1567208117.68, -8.135204, 2.140181
1567208118.68, -8.209605, 2.154073
1567208119.69, -8.263998, 2.166509
1567208120.69, -8.338097, 2.178411
1567208121.69, -8.399009, 2.189293
1567208122.7, -8.473163, 2.199913
1567208123.7, -8.547326, 2.214618
1567208124.7, -8.612802, 2.226391
1567208125.7, -8.67625, 2.238701
1567208126.7, -8.767208, 2.252183
1567208127.71, -8.805066, 2.265759
1567208128.71, -8.887653, 2.280943
1567208129.71, -8.923359, 2.291781
1567208130.71, -8.990409, 2.307173
1567208131.71, -9.052083, 2.316527
1567208132.72, -9.125622, 2.329151
1567208133.72, -9.18011, 2.341787
1567208134.72, -9.254922, 2.357887
1567208135.72, -9.327778, 2.37245
1567208136.72, -9.38965, 2.38918
1567208137.73, -9.461144, 2.402186
1567208138.73, -9.528442, 2.411391
1567208139.73, -9.59265, 2.425435
1567208140.73, -9.644292, 2.441038
1567208141.74, -9.720001, 2.455062
1567208142.74, -9.775219, 2.469617
1567208143.74, -9.855221, 2.484687
1567208144.74, -9.91532, 2.500308
1567208145.74, -9.999645, 2.516825
